num,subset,SMILES,lambda,t12,logt12,solvent,E (J),E (eV),mol
320,3,c1c(Cl)c(c(cc1)Cl)N=Nc2c(n[nH]c2C)C,307,,,acetonitrile,6.47491856677524E-19,4.04132629909222,c1c(Cl)c(c(cc1)Cl)N=Nc1c(n[nH]c1C)C
475,1,c1cc(ccc1N(C)C)N=Nc2c(cccc2)Cl,424,,,ethanol,4.68820754716981E-19,2.92614899486158,c1cc(ccc1N(C)C)N=Nc1c(cccc1)Cl
480,1,c1cc(ccc1N(C)C)N=Nc2ccccc2C#N,449,,,ethanol,4.4271714922049E-19,2.76322310427909,c1cc(ccc1N(C)C)N=Nc1ccccc1C#N
706,2,c1ccc(N)c2c(N)ccc(c12)N=Nc3ccc4c5c3cccc5C(=O)N(CCCCCCCCCC)C4=O,610,,,ethanol,3.25868852459016E-19,2.03391339970707,c1ccc(N)c2c(N)ccc(c12)N=Nc1ccc2c3c1cccc3C(=O)N(CCCCCCCCCC)C2=O
692,5,c1cc(ccc1[N+]([O-])=O)N=Nc2c(OC)cc(N(CC)CC)cc2,505,,,,3.93623762376238E-19,2.45680628479468,c1cc(ccc1[N+]([O-])=O)N=Nc1c(OC)cc(N(CC)CC)cc1
649,5,c1cc(ccc1NCCC#N)N=Nc2cc(Cl)ccc2,408,,,,4.87205882352941E-19,3.04089993583655,c1cc(ccc1NCCC#N)N=Nc1cc(Cl)ccc1
64,4,C1CN(CCC1)c2ccccc2N=Nc3cccn3C,377,9648,3.98443729479608,dimethyl sulfoxide,5.27267904509284E-19,3.29094741066661,C1CN(CCC1)c1ccccc1N=Nc1cccn1C
121,2,Cc1cc(N=Nc2c3ccccc3ccc2O)c(cc1)OC,502,,,ethanol,3.9597609561753E-19,2.47148839406636,Cc1cc(N=Nc2c3ccccc3ccc2O)c(cc1)OC
67,4,C1CN(CCO1)c2c(N=Nc3c(C)onc3C)cccc2,319,103680,5.01569498852652,dimethyl sulfoxide,6.23134796238245E-19,3.88930148533326,C1CN(CCO1)c1c(N=Nc2c(C)onc2C)cccc1
627,5,c1cc(ccc1N=Nc2cccc(OC)c2)NCCC#N,394,,,,5.04517766497462E-19,3.14895221782059,c1cc(ccc1N=Nc1cccc(OC)c1)NCCC#N
149,4,FC(F)(F)c1cc(Cl)c(c(Cl)c1)N=Nc2c(Cl)cccc2Cl,290,380160,5.57996641896508,dimethyl sulfoxide,6.85448275862069E-19,4.27823163386659,FC(F)(F)c1cc(Cl)c(c(Cl)c1)N=Nc1c(Cl)cccc1Cl
381,1,c1cc(ccc1)N=Nc2ccc(cc2)N(C)C,407,,,ethanol,4.88402948402948E-19,3.04837143445039,c1cc(ccc1)N=Nc1ccc(cc1)N(C)C
137,2,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)N=Nc2ccc(cc2)N(CC)CC,444,,,ethanol,4.47702702702703E-19,2.79434048157953,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)N=Nc1ccc(cc1)N(CC)CC
779,5,c1ccccc1N=Nc2cnccc2C,322,359923.341002696,5.55621001153198,toluene,6.17329192546584E-19,3.85306575720904,c1ccccc1N=Nc1cnccc1C
433,5,c1cc(ccc1C(=O)OCC)N=Nc2n[nH]cc2,331,,,,6.00543806646526E-19,3.7482996187955,c1cc(ccc1C(=O)OCC)N=Nc1n[nH]cc1
387,1,c1cc(ccc1)N=Nc2ccc(cc2)NC,402,,,ethanol,4.94477611940299E-19,3.08628650204306,c1cc(ccc1)N=Nc1ccc(cc1)NC
322,5,c1c(Cl)cccc1N=Nc2cc(Cl)ccc2,320,,,,6.211875E-19,3.8771474181916,c1c(Cl)cccc1N=Nc1cc(Cl)ccc1
420,4,c1cc(ccc1C#N)N=Nc2sc(C)cc2,386,12708,4.10407720615511,acetonitrile,5.14974093264249E-19,3.21421547622101,c1cc(ccc1C#N)N=Nc1sc(C)cc1
610,2,c1cc(ccc1N=Nc2ccc(cc2)NCCO)C#N,364,,,ethanol,5.46098901098901E-19,3.40848124676184,c1cc(ccc1N=Nc1ccc(cc1)NCCO)C#N
394,5,c1cc(ccc1)N=Nc2cnn(C)c2,328,91184210.5263158,7.95991964233102,acetonitrile,6.06036585365854E-19,3.78258284701619,c1cc(ccc1)N=Nc1cnn(C)c1
263,3,c1(c(N=Nc2cc(OC)ccc2)c(C)on1)C,312,,,acetonitrile,6.37115384615385E-19,3.97656145455548,c1(c(N=Nc2cc(OC)ccc2)c(C)on1)C
661,1,c1cc(ccc1O)N=Nc2ccc(C#N)cc2Cl,378,,,ethanol,5.25873015873016E-19,3.28224120058548,c1cc(ccc1O)N=Nc1ccc(C#N)cc1Cl
633,5,c1cc(ccc1N=Nc2n[nH]cc2)Br,331,,,,6.00543806646526E-19,3.7482996187955,c1cc(ccc1N=Nc1n[nH]cc1)Br
246,4,c1(Cl)cccc(Cl)c1N=Nc2c(Cl)cc(cc2Cl)OC,330,1235520,6.09184977994396,dimethyl sulfoxide,6.02363636363636E-19,3.75965810248882,c1(Cl)cccc(Cl)c1N=Nc1c(Cl)cc(cc1Cl)OC
599,1,c1cc(ccc1N=Nc2ccc(cc2)N(C)C)C#N,451,,,ethanol,4.40753880266075E-19,2.7509693432845,c1cc(ccc1N=Nc1ccc(cc1)N(C)C)C#N
107,5,CN(C)c1c(cncc1)N=Nc2ccccc2,313,111576.235710836,5.04757170536626,toluene,6.35079872204473E-19,3.9638567853716,CN(C)c1c(cncc1)N=Nc1ccccc1
503,2,c1cc(ccc1N(CCO)CCO)N=Nc2ccc(cc2)OC,408,,,ethanol,4.87205882352941E-19,3.04089993583655,c1cc(ccc1N(CCO)CCO)N=Nc1ccc(cc1)OC
405,2,c1cc(ccc1-n2nc(c(N=Nc3c(n(nc3C)-c4ccccc4)O)c2O)C)S(=O)(=O)O,440,,,ethanol,4.51772727272727E-19,2.81974357686662,c1cc(ccc1S(=O)(=O)O)N1C(=O)C(N=NC2C(C)=NN(c3ccccc3)C2=O)C(=N1)C
751,1,c1ccccc1N=Nc2c(cc(cc2)OC)O,375,,,ethanol,5.3008E-19,3.30849913019016,c1ccccc1N=Nc1c(cc(cc1)OC)O
87,2,CC(C)OCCCN1C(=O)C(=C(C)C(N=Nc2ccc(cc2)[N+]([O-])=O)=C1NCCCOC)C#N,462,,,ethanol,4.3025974025974E-19,2.6854700732063,CC(C)OCCCN1C(=C(C(=C(C#N)C1=O)C)N=Nc1ccc(cc1)[N+]([O-])=O)NCCCOC
403,2,c1cc(ccc1-n2nc(c(N=Nc3c(C)nn(-c4cc(c(cc4))S(=O)(=O)O)c3O)c2O)C)S(=O)(=O)O,450,,,ethanol,4.41733333333333E-19,2.7570826084918,O=S(=O)(c1cc(N2N=C(C(N=NC3C(=O)N(c4ccc(cc4)S(=O)(=O)O)N=C3C)C2=O)C)ccc1)O
351,1,c1cc(N=Nc2c(cccc2)Br)c(cc1N(CCO)CCC#N)C,417,,,ethanol,4.76690647482014E-19,2.97526900196957,c1cc(N=Nc2c(cccc2)Br)c(cc1N(CCO)CCC#N)C
587,2,c1cc(ccc1N=Nc2ccc(cc2)C#N)N(CCO)CCO,452,,,ethanol,4.39778761061947E-19,2.74488312792325,c1cc(ccc1N=Nc1ccc(cc1)C#N)N(CCO)CCO
141,2,FC(F)(F)c1c(N=Nc2c(c(c(NCCBr)s2)C(OCC)=O)-c3ccccc3)c(cc(c1)[N+]([O-])=O),526,,,ethanol,3.77908745247148E-19,2.35872086277816,FC(F)(F)c1cc(ccc1N=Nc1c(c(c(NCCBr)s1)C(OCC)=O)-c1ccccc1)[N+](=O)[O-]
81,2,CC(C)(C)c1cc(c(c(c1)N=Nc2scnn2)O)C(C)(C)C,460,,,ethanol,4.32130434782609E-19,2.69714603004633,CC(C)(C)c1cc(c(c(c1)N=Nc1scnn1)O)C(C)(C)C
170,1,FC(F)(F)c1ccc(cc1)N=Nc2cc3CCCN(CCC#N)c3cc2,428,,,ethanol,4.64439252336449E-19,2.89880180799372,FC(F)(F)c1ccc(cc1)N=Nc1cc2CCCN(CCC#N)c2cc1
128,3,Cc1noc(c1N=Nc2ccccc2N)C,310,,,acetonitrile,6.41225806451613E-19,4.00221668974616,Cc1noc(c1N=Nc1ccccc1N)C
626,1,c1cc(ccc1N=Nc2cccc(OC)c2)N(C)C,412,,,ethanol,4.8247572815534E-19,3.01137663548862,c1cc(ccc1N=Nc1cccc(OC)c1)N(C)C
791,5,c1cn[nH]c1N=Nc2ccn[nH]2,320,,,,6.211875E-19,3.8771474181916,c1cn[nH]c1N=Nc1ccn[nH]1
682,2,c1cc(ccc1[N+](=O)[O-])N=Nc2ccc(cc2)N(CC)CCOC(=O)CCCl,468,,,ethanol,4.2474358974359E-19,2.65104096970366,c1cc(ccc1[N+](=O)[O-])N=Nc1ccc(cc1)N(CC)CCOC(=O)CCCl
129,3,Cc1noc(c1N=Nc2ccccc2O)C,316,,,acetonitrile,6.29050632911392E-19,3.92622523361174,Cc1noc(c1N=Nc1ccccc1O)C
139,2,FC(F)(F)c1c(N=Nc2c(C)c(c(NCCOS(=O)(=O)C)s2)C#N)c(cc(c1)[N+]([O-])=O),602,,,ethanol,3.30199335548173E-19,2.06094214920484,FC(F)(F)c1cc(ccc1N=Nc1c(C)c(C#N)c(NCCOS(=O)(=O)C)s1)[N+](=O)[O-]
293,5,c1(cc(ccc1)CO)N=Nc2nc3c(cccc3)s2,328,,,,6.06036585365854E-19,3.78258284701619,c1(cc(ccc1)CO)N=Nc1nc2c(cccc2)s1
69,2,CC(C)(C)OC(=O)NCCCNc1sc(nc1C(=O)OCC)N=Nc2nc(c(NCCCNC(=O)OC(C)(C)C)s2)C(=O)OCC,579,,,ethanol,3.43316062176166E-19,2.14281031748067,CC(C)(C)OC(=O)NCCCNc1sc(nc1C(=O)OCC)N=Nc1nc(c(NCCCNC(=O)OC(C)(C)C)s1)C(=O)OCC
614,1,c1cc(ccc1N=Nc2ccc(cc2)OC)OC,354,,,ethanol,5.61525423728814E-19,3.50476602774382,c1cc(ccc1N=Nc1ccc(cc1)OC)OC
157,2,FC(F)(F)c1cc(cc(C(F)(F)F)c1)N=Nc2c3cccnc3c(cc2)O,417,,,ethanol,4.76690647482014E-19,2.97526900196957,FC(F)(F)c1cc(cc(C(F)(F)F)c1)N=Nc1c2cccnc2c(cc1)O
110,5,CN(C)c1cc(C)c(cc1)N=Nc2c(cc(C)cc2)C,399,,,,4.98195488721805E-19,3.10949166371256,CN(C)c1cc(C)c(cc1)N=Nc1c(cc(C)cc1)C
766,1,c1ccccc1N=Nc2ccc(cc2)OC,345,,,ethanol,5.76173913043478E-19,3.59619470672844,c1ccccc1N=Nc1ccc(cc1)OC
6,5,C(C)N(CC)c1c(cc(cc1)N=Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)Br)OC,549,,,,3.6207650273224E-19,2.2599037774523,C(C)N(CC)c1c(cc(cc1)N=Nc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)Br)OC
508,5,c1cc(ccc1N2CCCCC2)N=Nc3ccc(cc3)N4CCCCC4,410,,,,4.84829268292683E-19,3.02606627761295,c1cc(ccc1N1CCCCC1)N=Nc1ccc(cc1)N1CCCCC1
451,2,c1cc(ccc1CCCC)N=Nc2ccc(cc2)N(CCO)CCO,410,,,ethanol,4.84829268292683E-19,3.02606627761295,c1cc(ccc1CCCC)N=Nc1ccc(cc1)N(CCO)CCO
54,4,C1CCN(C1)c2ccccc2N=Nc3cccn3C,361,298.8,2.47538059314336,dimethyl sulfoxide,5.50637119113573E-19,3.4368065756823,C1CCN(C1)c1ccccc1N=Nc1cccn1C
352,1,c1cc(N=Nc2c(cccc2)F)c(cc1N(CCO)CCC#N)C,417,,,ethanol,4.76690647482014E-19,2.97526900196957,c1cc(N=Nc2c(cccc2)F)c(cc1N(CCO)CCC#N)C
591,1,c1cc(ccc1N=Nc2ccc(cc2)C)N(CC)CC,407,,,ethanol,4.88402948402948E-19,3.04837143445039,c1cc(ccc1N=Nc1ccc(cc1)C)N(CC)CC
805,5,n1c(oc2ccccc12)N=Nc3nc4ccccc4o3,430,,,,4.62279069767442E-19,2.88531900888677,n1c(oc2ccccc12)N=Nc1nc2ccccc2o1
223,2,O=S(=O)(OCCNc1c(C#N)cc(N=Nc2c(cc(cc2C#N)[N+](=O)[O-])Br)s1)C,593,,,ethanol,3.35210792580101E-19,2.09222120374589,O=S(=O)(OCCNc1c(C#N)cc(N=Nc2c(cc(cc2C#N)[N+](=O)[O-])Br)s1)C
378,5,c1cc(ccc1)N=Nc2ccc(cc2)C(=O)OC,328,,,,6.06036585365854E-19,3.78258284701619,c1cc(ccc1)N=Nc1ccc(cc1)C(=O)OC
430,2,c1cc(ccc1C(=O)O)N=NC=2C(C)=C(C(N(CC)C=2NCCCOC)=O)C#N,436,,,ethanol,4.55917431192661E-19,2.84561278399383,c1cc(ccc1C(=O)O)N=NC=1C(C)=C(C(N(CC)C=1NCCCOC)=O)C#N
296,1,c1(cc(ccc1N=Nc2cc(OC)ccc2)NCCC#N)C,394,,,ethanol,5.04517766497462E-19,3.14895221782059,c1(cc(ccc1N=Nc1cc(OC)ccc1)NCCC#N)C
135,4,Clc1cc(cc(Cl)c1N=Nc2c(Cl)cccc2Cl)OC(=O)C,295,1261440,6.10086659826333,dimethyl sulfoxide,6.73830508474576E-19,4.20571923329258,Clc1cc(cc(Cl)c1N=Nc1c(Cl)cccc1Cl)OC(=O)C
328,5,c1c(N=Nc2cc(ccc2)F)cccc1F,320,,,,6.211875E-19,3.8771474181916,c1c(N=Nc2cc(ccc2)F)cccc1F
162,4,FC(F)(F)c1cc(ccc1)N=Nc2c(n[nH]c2C)C,332,15696,4.19578899003587,acetonitrile,5.98734939759036E-19,3.73700955970274,FC(F)(F)c1cc(ccc1)N=Nc1c(n[nH]c1C)C
790,4,c1ccsc1N=Nc2cc(OC)ccc2,364,25164,4.40077967651297,acetonitrile,5.46098901098901E-19,3.40848124676184,c1ccsc1N=Nc1cc(OC)ccc1
2,2,C(C)N(CC)OOSc1cc(c(OC)cc1)N=Nc2c(ccc3ccccc23)O,492,,,ethanol,4.04024390243903E-19,2.52172189801079,C(C)N(CC)OOSc1cc(c(OC)cc1)N=Nc1c(ccc2ccccc12)O
573,1,c1cc(ccc1N=Nc2cc3c4N(CCc4c2)CCC3)C(C)=O,482,,,ethanol,4.12406639004149E-19,2.57403977971226,c1cc(ccc1N=Nc1cc2c3N(CCc3c1)CCC2)C(C)=O
612,5,c1cc(ccc1N=Nc2ccc(cc2)OC)NCCC#N,395,,,,5.03240506329114E-19,3.14098018688939,c1cc(ccc1N=Nc1ccc(cc1)OC)NCCC#N
523,2,c1cc(ccc1N=NC=2C(c3ccccc3)=C(C(=O)NC=2O)C#N)C4NC(=O)NC(C)=C4C(OCC)=O,443,,,ethanol,4.48713318284424E-19,2.80064824790364,c1cc(ccc1)-c1c(C#N)c(nc(O)c1N=Nc1ccc(cc1)C1C(=C(C)NC(=O)N1)C(=O)OCC)O
397,5,c1cc(ccc1)N=Nc2nc3c(s2)cccc3,328,,,,6.06036585365854E-19,3.78258284701619,c1cc(ccc1)N=Nc1nc2c(s1)cccc2
186,1,FC(F)(F)c1ccccc1N=Nc2ccc(cc2)N(CC)CCC#N,416,,,ethanol,4.77836538461539E-19,2.98242109091661,FC(F)(F)c1ccccc1N=Nc1ccc(cc1)N(CC)CCC#N
291,3,c1(cc(cc(F)c1)N=Nc2c(n[nH]c2C)C)F,334,,,acetonitrile,5.95149700598802E-19,3.71463225695003,c1(cc(cc(F)c1)N=Nc1c(n[nH]c1C)C)F
187,5,FC(F)(F)c1ccccc1N=Nc2ccccc2C(F)(F)F,317,,,,6.27066246056782E-19,3.91383966505145,FC(F)(F)c1ccccc1N=Nc1ccccc1C(F)(F)F
190,2,Fc1c(F)c(c(c(F)c1N=Nc2c(F)c(c(c(c2NCCO)F)F)F)F)F,323,,,ethanol,6.15417956656347E-19,3.84113676105669,Fc1c(F)c(c(c(F)c1N=Nc1c(F)c(c(c(c1NCCO)F)F)F)F)F
92,2,CCN(CC)c1cc(O)c(N=Nc2c(OC)ccc(SOON(CC)CC)c2)cc1,467,,,ethanol,4.25653104925054E-19,2.65671771696212,CCN(CC)c1cc(O)c(N=Nc2c(OC)ccc(SOON(CC)CC)c2)cc1
232,2,c1cc(ccc1N=Nc2sc(c(C(OCC)=O)c2-c3ccccc3)NCCBr)C#N,480,,,ethanol,4.14125E-19,2.58476494546106,c1cc(ccc1C#N)N=Nc1sc(c(c1-c1ccccc1)C(OCC)=O)NCCBr
753,1,c1ccccc1N=Nc2c(ccc(c2)C)OC,360,,,ethanol,5.52166666666667E-19,3.44635326061475,c1ccccc1N=Nc1c(ccc(c1)C)OC
317,5,c1c(C#N)c(c(cc1[N+](=O)[O-])C#N)N=Nc2ccc(N(CC)CC)cc2OC,601,,,,3.30748752079867E-19,2.06437133747306,c1c(C#N)c(c(cc1[N+](=O)[O-])C#N)N=Nc1ccc(N(CC)CC)cc1OC
189,2,Fc1c(F)c(c(F)c(F)c1SCCS)N=Nc2ccc(cc2)N(C)C,448,,,ethanol,4.43705357142857E-19,2.769391012994,Fc1c(F)c(c(F)c(F)c1SCCS)N=Nc1ccc(cc1)N(C)C
719,5,c1cccc(c1N=Nc2c(C)[nH]nc2C)C,336,100.14450867052,2.00062714015505,acetonitrile,5.91607142857143E-19,3.69252135065866,c1cccc(c1N=Nc1c(C)[nH]nc1C)C
787,5,c1ccccc1N=Nc2sc3cc(ccc3n2)[N+]([O-])=O,340,,,,5.84647058823529E-19,3.64907992300385,c1ccccc1N=Nc1sc2cc(ccc2n1)[N+]([O-])=O
118,1,COc1c(ccc(OC)c1)N=Nc2c(OC)cc(OC)cc2,370,,,ethanol,5.37243243243243E-19,3.35320857789543,COc1c(ccc(OC)c1)N=Nc1c(OC)cc(OC)cc1
541,2,c1cc(ccc1N=Nc2c(cc([N+](=O)[O-])cc2)[N+](=O)[O-])N(CC)CC,530,,,ethanol,3.75056603773585E-19,2.34091919588927,c1cc(ccc1N=Nc1c(cc([N+](=O)[O-])cc1)[N+](=O)[O-])N(CC)CC
757,1,c1ccccc1N=Nc2cc(C)ccc2,322,,,ethanol,6.17329192546584E-19,3.85306575720904,c1ccccc1N=Nc1cc(C)ccc1
624,1,c1cc(ccc1N=Nc2ccc3c(CCCN3)c2)Cl,434,,,ethanol,4.58018433179724E-19,2.85872620696155,c1cc(ccc1N=Nc1ccc2c(CCCN2)c1)Cl
799,2,c1nc2c(cc1)c(N=Nc3c(Cl)cc(cc3)Cl)ccc2O,399,,,ethanol,4.98195488721805E-19,3.10949166371256,c1nc2c(cc1)c(N=Nc1c(Cl)cc(cc1)Cl)ccc2O
729,2,c1ccccc1-c2c(c(NCCBr)sc2N=Nc3c(cc(cc3Br)[N+]([O-])=O)C#N)C(OCC)=O,558,,,ethanol,3.56236559139785E-19,2.22345371652565,c1ccccc1-c1c(c(NCCBr)sc1N=Nc1c(cc(cc1Br)[N+]([O-])=O)C#N)C(OCC)=O
603,5,c1cc(ccc1N=Nc2ccc(cc2)N(CC)CC)N(CC)CC,426,,,,4.66619718309859E-19,2.91241120615331,c1cc(ccc1N=Nc1ccc(cc1)N(CC)CC)N(CC)CC
176,1,FC(F)(F)c1ccc(cc1)N=Nc2ccc(cc2)N(CCC#N)CC,416,,,methanol,4.77836538461539E-19,2.98242109091661,FC(F)(F)c1ccc(cc1)N=Nc1ccc(cc1)N(CCC#N)CC
425,1,c1cc(ccc1C(=O)C)N=Nc2ccc(cc2)N(CCCl)CCCl,435,,,ethanol,4.56965517241379E-19,2.85215442257773,c1cc(ccc1C(=O)C)N=Nc1ccc(cc1)N(CCCl)CCCl
15,1,C(C)N(CC)c1ccc(cc1)N=Nc2ccc(c(C#N)c2)C#N,500,,,ethanol,3.9756E-19,2.48137434764262,C(C)N(CC)c1ccc(cc1)N=Nc1ccc(c(C#N)c1)C#N
88,2,CC(C)OCCCN1C(NCCCOC)=C(C(=C(C1=O)C#N)C)N=Nc2c(C(=O)OC)cccc2,425,,,ethanol,4.67717647058824E-19,2.91926393840308,CC(C)OCCCN1C(NCCCOC)=C(C(=C(C1=O)C#N)C)N=Nc1c(C(=O)OC)cccc1
631,5,c1cc(ccc1N=Nc2ccccc2)[N+]([O-])=O,333,,,,5.96936936936937E-19,3.7257873087727,c1cc(ccc1N=Nc1ccccc1)[N+]([O-])=O
388,1,c1cc(ccc1)N=Nc2ccc(cc2)NC(=O)C,348,,,ethanol,5.71206896551724E-19,3.56519302822216,c1cc(ccc1)N=Nc1ccc(cc1)NC(=O)C
666,5,c1cc(ccc1O)N=Nc2ccc(cc2)O,355,,,,5.59943661971831E-19,3.49489344738397,c1cc(ccc1O)N=Nc1ccc(cc1)O
399,5,c1cc(ccc1)N=Nc2nn(C)nn2,310,3300000,6.51851393987789,acetonitrile,6.41225806451613E-19,4.00221668974616,c1cc(ccc1)N=Nc1nn(C)nn1
644,5,c1cc(ccc1NC(C)=O)N=Nc2sc3cc(ccc3n2)[N+]([O-])=O,406,,,,4.89605911330049E-19,3.05587973847613,c1cc(ccc1NC(C)=O)N=Nc1sc2cc(ccc2n1)[N+]([O-])=O
513,2,c1cc(ccc1N=NC2=C(O)N(CCC)C(=O)C(C#N)=C2C)C3NC(=O)NC(C)=C3C(OCC)=O,442,,,ethanol,4.4972850678733E-19,2.80698455615681,c1cc(ccc1C1NC(=O)NC(C)=C1C(OCC)=O)N=NC1C(N(CCC)C(=O)C(C#N)=C1C)=O
237,3,c1(C)[nH]nc(C)c1N=Nc2ccccc2O,332,,,acetonitrile,5.98734939759036E-19,3.73700955970274,c1(C)[nH]nc(C)c1N=Nc1ccccc1O
1,1,C(C#N)CN(CCC#N)c1ccc(cc1)N=Nc2ccccc2,382,,,ethanol,5.20366492146597E-19,3.2478721827783,C(C#N)CN(CCC#N)c1ccc(cc1)N=Nc1ccccc1
524,2,c1cc(ccc1N=Nc2c(C)c(C#N)c(NCCCOC)nc2NCCCOC)C(O)=O,446,,,ethanol,4.45695067264574E-19,2.78180980677424,c1cc(ccc1N=Nc1c(C)c(C#N)c(NCCCOC)nc1NCCCOC)C(O)=O
621,1,c1cc(ccc1N=Nc2ccc(cc2C)NCCC#N)NC(=O)C,403,,,ethanol,4.93250620347395E-19,3.07862822288166,c1cc(ccc1N=Nc1ccc(cc1C)NCCC#N)NC(=O)C
95,2,CCN(CC)c1ccc(N=Nc2nnc(C)s2)c(O)c1,503,,,ethanol,3.95188866799205E-19,2.4665748982531,CCN(CC)c1ccc(N=Nc2nnc(C)s2)c(O)c1
500,1,c1cc(ccc1N(CC)CCC#N)N=Nc2ccccc2C#N,434,,,methanol,4.58018433179724E-19,2.85872620696155,c1cc(ccc1N(CC)CCC#N)N=Nc1ccccc1C#N
53,4,C1CCN(C1)c2ccccc2N=Nc3c(C)onc3C,315,24840,4.39515159150454,dimethyl sulfoxide,6.31047619047619E-19,3.93868944070257,C1CCN(C1)c1ccccc1N=Nc1c(C)onc1C
436,1,c1cc(ccc1C(C)=O)N=Nc2cc3CCCN(CCC#N)c3cc2,448,,,ethanol,4.43705357142857E-19,2.769391012994,c1cc(ccc1C(C)=O)N=Nc1cc2CCCN(CCC#N)c2cc1
329,1,c1c(NCCC#N)ccc(c1C)N=Nc2c(C#N)cccc2,429,,,ethanol,4.63356643356643E-19,2.89204469422217,c1c(NCCC#N)ccc(c1C)N=Nc1c(C#N)cccc1
664,1,c1cc(ccc1O)N=Nc2ccc(cc2)N,385,,,ethanol,5.16311688311688E-19,3.22256408784756,c1cc(ccc1O)N=Nc1ccc(cc1)N
144,2,FC(F)(F)c1c(c(cc(c1)[N+]([O-])=O))N=Nc2sc(c(c2C)C(N)=O)NCCOS(=O)(=O)C,440,,,ethanol,4.51772727272727E-19,2.81974357686662,FC(F)(F)c1cc(ccc1N=Nc1c(c(c(s1)NCCOS(=O)(=O)C)C(N)=O)C)[N+](=O)[O-]
565,1,c1cc(ccc1N=Nc2cc(Cl)ccc2Cl)O,370,,,ethanol,5.37243243243243E-19,3.35320857789543,c1cc(ccc1N=Nc1cc(Cl)ccc1Cl)O
173,1,FC(F)(F)c1ccc(cc1)N=Nc2ccc(NCCC#N)cc2C,411,,,ethanol,4.83649635036496E-19,3.01870358593993,FC(F)(F)c1ccc(cc1)N=Nc1ccc(NCCC#N)cc1C
738,5,c1ccccc1-c2csc(N=Nc3c4cccnc4c(O)cc3)n2,516,,,,3.85232558139535E-19,2.40443250740564,c1ccccc1-c1csc(N=Nc2c3cccnc3c(O)cc2)n1
24,5,C(CC#N)N(CCC#N)c1ccc(c(C)c1)N=Nc2ccccc2,392,,,,5.07091836734694E-19,3.16501830056457,C(CC#N)N(CCC#N)c1ccc(c(C)c1)N=Nc1ccccc1
474,2,c1cc(ccc1N(C)C)N=Nc2c(cc([N+](=O)[O-])cc2)[N+](=O)[O-],516,,,ethanol,3.85232558139535E-19,2.40443250740564,c1cc(ccc1N(C)C)N=Nc1c(cc([N+](=O)[O-])cc1)[N+](=O)[O-]
424,1,c1cc(ccc1C(=O)C)N=Nc2ccc(cc2)N(CC)C,454,,,ethanol,4.3784140969163E-19,2.732791131765,c1cc(ccc1C(=O)C)N=Nc1ccc(cc1)N(CC)C
330,1,c1c(NCCC#N)ccc(c1C)N=Nc2c(cccc2)F,404,,,ethanol,4.92029702970297E-19,3.07100785599334,c1c(NCCC#N)ccc(c1C)N=Nc1c(cccc1)F
94,2,CCN(CC)c1ccc(N=Nc2ccc(cc2OC)[N+](=O)[O-])c(O)c1,485,,,ethanol,4.09855670103093E-19,2.55811788416765,CCN(CC)c1ccc(N=Nc2ccc(cc2OC)[N+](=O)[O-])c(O)c1
230,2,c1ccccc1N=Nc2ccc(cc2)OC#CC#CC#C,346,,,ethanol,5.74508670520231E-19,3.58580108040841,c1ccccc1N=Nc1ccc(cc1)OC#CC#CC#C
538,2,c1cc(ccc1N=Nc2c(cc(Br)cc2))N(C)C,419,,,ethanol,4.74415274463007E-19,2.96106724062365,c1cc(ccc1N=Nc1ccc(cc1)Br)N(C)C
0,2,Brc1cc(cc(Br)c1N=Nc2c(C)c(c(NCCOS(=O)(=O)C)s2)C#N)[N+]([O-])=O,600,,,ethanol,3.313E-19,2.06781195636885,Brc1cc(cc(Br)c1N=Nc1c(C)c(c(NCCOS(=O)(=O)C)s1)C#N)[N+]([O-])=O
491,1,c1cc(ccc1N(CC)CC)N=Nc2c(cccc2C#N)C#N,503,,,ethanol,3.95188866799205E-19,2.4665748982531,c1cc(ccc1N(CC)CC)N=Nc1c(cccc1C#N)C#N
468,1,c1cc(ccc1N(C)C)N=Nc2c(C)cccc2,407,,,ethanol,4.88402948402948E-19,3.04837143445039,c1cc(ccc1N(C)C)N=Nc1c(C)cccc1
809,5,n1nc(N=Nc2c3c(cccc3)n(c2C)C)sc1SC,451,,,,4.40753880266075E-19,2.7509693432845,n1nc(N=Nc2c3c(cccc3)n(c2C)C)sc1SC
709,5,c1ccc(N=Nc2sc3c(ccc(c3)[N+]([O-])=O)n2)c(C(=O)O)c1,335,,,,5.93373134328358E-19,3.70354380245167,c1ccc(N=Nc2sc3c(ccc(c3)[N+]([O-])=O)n2)c(C(=O)O)c1
182,3,FC(F)(F)c1cccc(N=Nc2c(noc2C)C)c1,314,,,acetonitrile,6.33057324840764E-19,3.95123303764749,FC(F)(F)c1cccc(N=Nc2c(noc2C)C)c1
